'09/20/2012',81
'09/20/2011',65
'11/25/2012',78
'04/04/2010',198
'09/20/2014',488
'11/25/2011',78
'03/01/2015',150
'03/01/2016',71
'03/01/2013',66
'12/15/2014',79
'12/18/2015',159
'11/26/2011',127
'04/20/2014',250
'04/20/2011',70
'04/29/2010',105
'02/15/2013',94
'04/29/2013',62
'08/12/2012',319
'09/08/2011',80
'08/12/2011',180
'11/09/2010',42
'05/19/2013',200
'10/25/2010',86
'12/13/2012',75
'05/19/2015',161
'03/05/2013',31
'09/29/2010',87
'08/23/2014',473
'09/29/2015',111
'08/23/2013',175
'08/08/2013',91
'09/25/2015',397
'09/25/2013',133
'04/30/2013',61
'02/17/2014',66
'02/17/2011',66
'08/25/2010',87
'11/07/2014',102
'08/25/2013',367
'11/07/2013',62
'01/03/2015',167
'12/14/2013',142
'12/14/2014',214
'11/06/2015',267
'11/06/2013',68
'01/10/2015',144
'09/12/2011',121
'08/15/2013',162
'08/15/2010',153
'01/10/2016',158
'12/31/2014',91
'06/06/2013',99
'06/06/2014',300
'12/31/2012',57
'05/18/2011',44
'03/05/2014',50
'12/16/2013',74
'12/16/2010',68
'07/29/2013',77
'07/29/2010',88
'07/29/2015',165
'06/12/2015',297
'11/23/2010',64
'05/18/2012',216
'11/29/2013',86
'05/10/2010',70
'05/10/2015',729
'08/21/2011',150
'08/26/2010',146
'08/26/2015',227
'02/28/2011',41
'08/14/2012',76
'07/13/2013',287
'10/07/2015',180
'06/15/2010',127
'01/09/2016',163
'10/07/2012',142
'09/05/2011',283
'09/21/2010',66
'01/30/2011',50
'02/28/2012',53
'04/03/2014',114
'01/30/2016',141
'07/10/2012',91
'07/10/2014',155
'08/14/2015',343
'11/20/2013',53
'04/05/2014',162
'04/05/2013',93
'08/09/2013',114
'08/04/2013',335
'08/04/2014',115
'04/06/2012',96
'04/06/2014',224
'09/22/2010',58
'09/22/2013',251
'01/10/2013',52
'07/25/2013',121
'07/25/2010',148
'05/16/2013',147
'05/16/2010',251
'05/16/2015',400
'06/05/2011',197
'05/06/2015',304
'06/05/2014',145
'05/06/2010',136
'09/24/2014',156
'09/24/2013',84
'08/11/2013',329
'03/30/2010',25
'08/11/2010',78
'03/30/2015',82
'08/11/2015',118
'02/25/2016',85
'10/14/2013',104
'02/25/2015',58
'02/25/2010',39
'09/06/2012',78
'05/13/2011',106
'10/04/2010',40
'09/06/2011',41
'05/13/2014',111
'10/27/2010',61
'09/06/2014',366
'09/27/2014',520
'10/14/2010',79
'02/26/2012',91
'01/18/2010',45
'02/26/2014',53
'07/15/2010',102
'07/15/2013',76
'12/29/2011',47
'08/05/2013',143
'02/09/2012',70
'12/29/2012',72
'01/13/2011',31
'08/05/2015',196
'05/24/2010',104
'12/02/2015',78
'01/04/2011',35
'12/02/2010',42
'09/10/2014',135
'09/10/2011',267
'09/10/2012',78
'07/05/2014',461
'07/05/2011',95
'08/10/2011',88
'07/05/2012',104
'12/01/2011',49
'02/07/2012',36
'02/07/2011',45
'01/14/2010',31
'01/14/2015',47
'01/14/2016',67
'02/06/2010',91
'10/02/2015',102
'01/09/2015',74
'05/21/2010',184
'06/17/2012',305
'10/29/2014',111
'10/29/2011',99
'09/27/2012',111
'08/28/2013',101
'01/31/2016',180
'08/28/2010',363
'01/31/2011',26
'08/28/2015',393
'01/16/2014',62
'12/18/2011',98
'01/16/2011',84
'12/24/2014',84
'05/22/2011',138
'03/05/2011',119
'02/23/2012',60
'02/23/2015',58
'12/25/2015',223
'02/24/2016',36
'12/25/2013',54
'07/06/2014',514
'08/02/2010',84
'07/06/2012',105
'11/01/2011',80
'06/29/2012',132
'06/29/2011',88
'04/24/2013',88
'04/24/2010',202
'10/10/2013',95
'08/02/2015',449
'04/24/2015',117
'10/10/2010',247
'03/07/2016',100
'03/07/2013',55
'01/23/2015',77
'03/07/2010',114
'02/14/2012',40
'02/14/2011',53
'02/14/2014',55
'06/08/2013',296
'06/08/2010',77
'02/10/2014',51
'06/08/2015',189
'04/21/2015',130
'12/04/2010',81
'07/01/2013',72
'12/04/2013',73
'07/01/2014',149
'10/31/2010',139
'04/07/2014',55
'09/02/2012',280
'09/02/2011',199
'06/25/2010',131
'04/17/2015',332
'03/01/2014',159
'01/29/2015',75
'06/03/2015',181
'06/03/2010',55
'12/15/2013',106
'07/03/2013',93
'07/03/2010',205
'09/04/2010',251
'10/06/2012',204
'09/04/2013',113
'10/06/2015',171
'06/16/2014',260
'06/17/2014',140
'04/03/2012',74
'06/20/2010',217
'03/27/2015',114
'03/04/2010',55
'03/27/2013',60
'10/11/2014',316
'06/04/2013',101
'06/04/2010',128
'04/14/2014',108
'12/06/2010',58
'04/14/2012',197
'11/10/2012',105
'10/02/2010',220
'09/22/2014',89
'10/02/2013',101
'01/29/2010',50
'11/26/2010',62
'11/10/2011',61
'03/25/2012',147
'10/05/2011',73
'09/07/2010',79
'05/12/2015',167
'10/05/2012',160
'09/07/2015',561
'05/12/2012',215
'06/16/2012',326
'01/02/2012',39
'10/09/2010',179
'01/02/2011',73
'12/18/2012',33
'02/09/2015',60
'12/28/2012',57
'11/02/2011',56
'11/13/2011',123
'11/02/2012',18
'01/01/2016',201
'10/15/2015',155
'12/28/2011',27
'10/15/2010',107
'10/15/2013',75
'09/28/2015',155
'05/29/2015',351
'05/29/2013',119
'04/25/2011',71
'06/01/2011',57
'07/21/2012',305
'03/29/2013',102
'03/29/2010',29
'11/18/2014',57
'12/13/2015',357
'11/18/2013',50
'06/24/2011',134
'06/24/2012',241
'10/16/2014',158
'06/15/2015',82
'07/08/2013',51
'01/24/2015',171
'01/24/2010',82
'07/08/2015',137
'01/25/2014',116
'01/25/2011',31
'01/01/2011',64
'01/25/2012',40
'08/06/2013',118
'04/19/2010',79
'08/06/2010',119
'02/01/2012',67
'02/01/2015',217
'07/18/2011',70
'03/10/2012',118
'11/09/2014',209
'04/19/2013',123
'09/08/2014',144
'10/21/2010',73
'11/04/2012',67
'06/27/2012',59
'04/27/2015',119
'06/27/2015',371
'11/04/2014',86
'04/26/2015',385
'12/13/2013',97
'11/15/2013',128
'04/26/2013',158
'06/19/2011',225
'11/16/2011',40
'06/19/2012',88
'01/04/2014',69
'08/01/2012',59
'05/25/2013',128
'05/25/2014',632
'01/07/2014',28
'06/21/2015',644
'06/21/2010',198
'12/22/2012',87
'08/01/2011',72
'12/22/2015',89
'08/07/2012',89
'08/07/2015',327
'06/22/2011',79
'07/31/2015',261
'10/18/2012',80
'07/31/2010',211
'01/15/2010',85
'11/24/2010',54
'03/06/2012',52
'03/06/2015',63
'01/21/2013',56
'08/20/2011',256
'04/30/2015',155
'04/30/2010',221
'01/21/2014',32
'02/18/2016',77
'10/22/2012',84
'09/09/2011',148
'10/22/2011',151
'10/22/2014',60
'04/28/2013',247
'04/28/2010',43
'05/23/2013',88
'10/28/2013',78
'05/23/2010',236
'02/18/2010',54
'05/23/2015',459
'03/02/2016',50
'05/15/2015',318
'03/02/2011',28
'05/15/2010',245
'11/27/2014',54
'01/06/2012',71
'11/27/2012',22
'08/02/2013',175
'05/02/2013',151
'03/05/2012',45
'09/11/2012',84
'07/20/2012',89
'05/02/2015',318
'03/09/2015',105
'12/09/2011',78
'02/10/2013',96
'03/09/2013',130
'09/30/2013',119
'05/26/2011',112
'09/15/2010',103
'09/30/2010',72
'05/26/2014',631
'09/30/2015',122
'02/13/2013',59
'02/02/2010',42
'02/13/2010',74
'02/02/2015',57
'02/13/2015',85
'02/02/2016',77
'11/20/2011',135
'11/20/2012',30
'03/15/2011',44
'12/28/2014',156
'07/23/2014',70
'12/21/2013',194
'05/07/2015',270
'07/19/2015',388
'07/21/2014',168
'07/19/2010',72
'05/07/2013',101
'07/19/2013',87
'12/11/2015',218
'12/11/2010',108
'11/05/2014',103
'02/18/2015',50
'01/06/2011',54
'11/05/2012',19
'07/12/2014',386
'07/12/2011',71
'08/03/2011',48
'07/12/2012',106
'05/04/2014',306
'12/12/2012',83
'06/10/2010',133
'07/23/2011',106
'12/21/2014',286
'05/04/2012',120
'07/23/2012',60
'11/08/2015',292
'05/28/2013',99
'11/03/2010',53
'11/08/2012',19
'07/28/2015',178
'07/28/2010',85
'07/28/2013',258
'04/02/2015',171
'04/02/2012',36
'07/09/2011',158
'11/17/2013',211
'08/30/2010',102
'07/09/2012',115
'12/19/2012',47
'03/21/2012',96
'12/19/2011',38
'02/04/2011',48
'01/10/2014',83
'02/04/2016',92
'04/23/2013',41
'11/17/2010',52
'04/23/2015',115
'02/16/2011',61
'04/11/2014',177
'02/16/2014',105
'01/13/2016',41
'04/11/2011',107
'01/22/2010',92
'10/26/2014',262
'01/22/2013',28
'10/26/2013',233
'01/22/2016',88
'09/23/2013',103
'07/30/2013',96
'09/23/2010',129
'08/22/2015',687
'03/18/2014',64
'08/22/2013',92
'02/24/2015',51
'12/27/2010',3
'02/24/2013',166
'10/20/2010',65
'04/18/2013',80
'01/19/2013',129
'07/16/2010',102
'12/17/2012',27
'07/16/2015',278
'12/17/2015',129
'03/08/2016',17
'03/08/2015',157
'03/08/2010',50
'12/08/2015',103
'12/08/2010',49
'09/11/2011',164
'04/12/2012',73
'04/12/2011',47
'04/12/2014',304
'03/22/2013',79
'03/22/2015',222
'12/12/2014',135
'07/14/2014',42
'12/03/2011',106
'07/14/2011',122
'12/03/2012',50
'10/19/2011',55
'09/17/2012',89
'10/19/2014',224
'09/17/2015',186
'06/30/2014',190
'11/22/2010',69
'06/30/2012',225
'10/24/2014',179
'08/09/2015',585
'10/24/2012',51
'02/27/2015',110
'02/27/2010',100
'02/27/2013',44
'10/23/2010',177
'10/23/2015',203
'12/24/2013',49
'01/09/2013',53
'10/13/2013',219
'01/09/2010',80
'04/17/2013',122
'10/13/2015',139
'03/21/2015',201
'06/18/2013',53
'06/18/2015',204
'11/15/2014',207
'02/20/2011',79
'01/28/2013',41
'02/20/2012',58
'01/28/2016',66
'04/07/2012',116
'01/28/2015',36
'09/13/2015',384
'12/23/2015',97
'09/13/2010',83
'12/23/2012',89
'09/13/2013',147
'09/14/2011',55
'05/27/2015',155
'09/14/2012',164
'05/27/2012',290
'01/11/2016',68
'05/03/2011',84
'01/11/2015',200
'10/16/2011',162
'09/18/2010',250
'01/11/2010',33
'10/16/2012',48
'02/05/2015',81
'02/05/2010',79
'11/22/2013',96
'02/05/2013',20
'02/22/2015',148
'05/03/2012',78
'02/22/2012',57
'05/01/2014',149
'07/26/2012',61
'01/12/2011',31
'07/26/2011',60
'08/18/2011',98
'07/26/2014',468
'12/07/2010',40
'02/08/2014',106
'12/07/2015',139
'09/26/2011',71
'02/08/2011',21
'02/03/2012',58
'02/03/2011',32
'02/03/2014',31
'09/01/2013',347
'10/03/2011',60
'09/01/2010',91
'09/01/2015',140
'06/11/2011',132
'01/19/2014',162
'06/11/2012',87
'12/26/2011',45
'04/13/2010',44
'12/05/2014',106
'04/13/2015',142
'12/05/2011',52
'06/02/2015',84
'10/21/2013',78
'10/28/2010',107
'06/02/2013',279
'11/30/2012',66
'11/30/2015',90
'01/30/2015',98
'12/20/2012',46
'12/20/2011',48
'12/20/2014',184
'06/09/2014',139
'03/26/2015',91
'01/24/2016',36
'06/09/2012',294
'03/28/2011',41
'08/31/2011',74
'11/01/2014',194
'08/31/2012',142
'03/26/2010',55
'07/04/2012',232
'07/04/2011',173
'04/22/2011',86
'03/28/2014',105
'03/25/2014',35
'04/22/2012',97
'11/21/2012',49
'01/27/2012',89
'10/12/2013',227
'11/21/2011',52
'10/12/2014',349
'11/21/2014',120
'01/27/2014',53
'07/07/2013',209
'03/20/2011',125
'07/07/2010',44
'03/20/2014',66
'07/07/2015',154
'05/10/2014',355
'01/17/2010',98
'08/29/2015',684
'01/17/2013',59
'08/29/2010',217
'01/17/2016',153
'08/29/2013',131
'04/16/2012',191
'04/16/2011',58
'01/08/2016',105
'01/08/2011',72
'08/17/2010',92
'08/17/2015',144
'04/15/2011',70
'07/11/2011',67
'10/11/2011',82
'11/11/2011',71
'01/03/2012',26
'02/29/2012',35
'03/19/2012',100
'03/19/2015',74
'01/12/2016',47
'05/05/2011',130
'06/12/2010',268
'11/16/2014',238
'06/12/2013',131
'03/24/2012',173
'04/10/2010',134
'10/17/2014',216
'09/19/2015',596
'10/17/2013',120
'09/19/2010',247
'05/28/2014',75
'03/23/2013',134
'03/23/2014',182
'03/13/2010',54
'04/10/2013',97
'11/28/2011',55
'06/28/2014',510
'04/09/2010',81
'11/28/2012',34
'06/28/2011',96
'10/14/2015',174
'06/28/2012',171
'01/29/2016',115
'11/19/2010',69
'07/02/2011',198
'07/13/2015',210
'07/02/2014',94
'04/21/2012',206
'05/20/2015',137
'01/23/2012',37
'05/20/2010',171
'08/13/2015',228
'08/16/2010',69
'11/12/2011',109
'08/13/2013',71
'05/11/2012',164
'05/11/2011',79
'05/11/2014',489
'07/30/2015',143
'03/16/2010',55
'10/01/2015',155
'09/28/2013',379
'08/24/2015',194
'09/03/2011',273
'08/24/2012',166
'10/01/2013',82
'09/03/2012',230
'07/17/2010',242
'07/22/2012',291
'01/07/2013',44
'12/15/2015',109
'03/18/2011',179
'07/22/2011',69
'03/03/2013',111
'01/30/2013',44
'03/03/2010',34
'03/03/2015',48
'05/14/2010',139
'06/26/2015',401
'11/14/2011',71
'06/26/2012',85
'01/26/2014',146
'07/27/2010',88
'07/27/2015',199
'01/26/2012',26
'04/03/2015',218
'01/05/2016',63
'01/05/2013',84
'12/27/2015',218
'01/05/2010',23
'05/17/2014',379
'06/07/2013',59
'05/17/2012',92
'06/07/2015',620
'04/18/2010',143
'03/10/2015',71
'01/20/2013',101
'01/20/2016',60
'01/20/2015',66
'09/16/2014',119
'10/20/2013',243
'05/09/2011',80
'08/27/2013',99
'10/18/2015',208
'08/27/2015',251
'03/12/2011',112
'02/21/2013',55
'03/12/2012',66
'02/21/2016',218
'02/21/2015',135
'09/16/2011',132
'05/30/2014',232
'05/30/2011',237
'03/11/2012',138
'05/08/2011',165
'05/08/2014',90
'06/14/2015',521
'06/14/2010',81
'03/11/2015',117
'09/03/2014',75
'12/30/2011',80
'12/27/2013',67
'02/11/2010',15
'07/20/2014',461
'08/19/2012',299
'08/19/2014',149
'07/24/2011',116
'07/24/2014',164
'03/17/2015',80
'03/17/2010',96
'05/31/2011',101
'04/01/2010',83
'05/31/2014',378
'03/31/2012',115
'03/14/2012',114
'03/31/2011',39
'11/09/2011',69
'04/27/2010',40
'02/28/2016',236
'12/10/2015',133
'12/10/2013',37
'02/19/2015',48
'02/19/2016',74
'06/13/2013',62
'02/19/2013',27
'06/13/2010',242
'06/23/2014',146
'06/23/2012',270
'02/12/2014',34
'02/12/2012',84
'11/11/2014',110
'04/08/2011',71
'10/30/2010',142
'04/08/2012',157
'10/30/2015',185
'05/01/2011',130
'04/04/2015',231
'09/20/2013',162
'11/25/2014',79
'11/25/2013',51
'04/04/2013',74
'09/20/2015',506
'01/03/2011',51
'12/08/2013',166
'03/01/2011',32
'03/01/2012',61
'11/26/2013',20
'12/18/2014',163
'11/11/2012',86
'04/20/2013',166
'11/26/2015',142
'04/20/2010',40
'02/15/2011',28
'04/29/2011',118
'08/12/2014',67
'02/15/2012',48
'04/29/2014',40
'08/12/2013',97
'09/08/2012',192
'10/25/2012',105
'05/19/2010',86
'12/13/2010',47
'10/25/2014',356
'08/08/2014',281
'09/29/2013',321
'08/23/2015',578
'08/08/2011',100
'09/29/2014',120
'08/23/2010',57
'08/08/2012',68
'09/25/2014',105
'10/08/2015',161
'09/25/2011',230
'09/25/2012',87
'02/17/2016',54
'02/17/2013',107
'10/08/2010',164
'02/17/2010',44
'08/25/2011',49
'11/07/2015',376
'08/25/2014',170
'11/07/2010',149
'12/14/2011',32
'12/14/2012',80
'11/14/2014',120
'11/06/2014',93
'11/06/2011',128
'11/06/2012',20
'09/12/2013',51
'08/15/2015',621
'09/12/2010',194
'08/15/2012',68
'09/12/2015',398
'12/03/2014',76
'01/03/2014',32
'03/24/2014',63
'06/06/2011',131
'12/31/2015',134
'06/06/2012',96
'12/31/2010',57
'12/31/2013',64
'12/16/2015',124
'12/16/2012',113
'05/18/2010',48
'07/29/2012',300
'05/09/2014',158
'07/29/2014',166
'11/23/2011',27
'11/23/2014',345
'08/21/2014',147
'05/18/2015',172
'05/10/2013',184
'11/29/2010',63
'08/21/2012',91
'08/26/2013',91
'08/26/2014',141
'08/14/2010',308
'08/14/2013',107
'07/13/2010',51
'02/28/2010',109
'10/07/2014',106
'09/05/2013',99
'10/07/2011',125
'09/05/2010',268
'11/14/2012',50
'09/21/2013',360
'01/30/2010',96
'09/21/2014',404
'01/06/2014',44
'02/28/2015',175
'07/10/2011',162
'03/31/2014',53
'06/15/2013',447
'03/14/2014',93
'04/05/2015',296
'04/05/2010',133
'08/04/2011',99
'08/04/2012',225
'04/06/2011',40
'09/22/2011',103
'01/10/2011',33
'01/10/2012',39
'07/25/2015',645
'07/25/2012',89
'05/16/2012',94
'08/09/2010',115
'05/16/2014',151
'06/05/2012',59
'05/06/2012',172
'06/05/2015',279
'05/06/2011',97
